Campaign_Name,Placement_Name,Creative_Name,Site_Name,Date,Ad_Type,Environment,Device,Impressions,Clicks,CTR,Total_Conversions,Post_Click_Conversions,Post_View_Conversions,Click_Through_Conversions,View_Through_Conversions,Media_Cost,Revenue,ROAS,CPM,CPC,CPA,Viewable_Impressions,Measurable_Impressions,Viewability_Rate,Active_View_Viewable_Impressions,Active_View_Measurable_Impressions,Active_View_Eligible_Impressions,Active_View_Avg_Time_Seconds
New_Year_2024,Video_Placement,Video_Creative,Deals.com,2024-10-23,Video,Mobile,Mobile,2056945,49841,2.42,3891,3307,584,3307,584,88387.99,667420.8,7.55,42.97,1.77,22.72,1851250,2056945,90.0,1851250,2056945,2056945,12.1
Holiday_Campaign_2024,Video_Placement,Video_Creative,Shopping.com,2024-10-24,Video,Mobile,Mobile,1228012,27059,2.2,2006,1705,301,1705,301,61812.83,358267.55,5.8,50.34,2.28,30.81,1105210,1228012,90.0,1105210,1228012,1228012,16.2
Holiday_Campaign_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-10-24,Video,Desktop,Desktop,2226475,54518,2.45,3272,2781,491,2781,491,128435.2,603991.36,4.7,57.69,2.36,39.25,2003827,2226475,90.0,2003827,2226475,2226475,14.2
Holiday_Campaign_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-10-24,Display,Desktop,Desktop,1488296,42320,2.84,4016,3413,603,3413,603,84253.91,698555.53,8.29,56.61,1.99,20.98,1339466,1488296,90.0,1339466,1488296,1488296,15.4
Black_Friday_2024,Video_Placement,Video_Creative,Shopping.com,2024-10-24,Video,Mobile,Mobile,2826590,65884,2.33,5247,4459,788,4459,788,146616.55,912193.67,6.22,51.87,2.23,27.94,2543931,2826590,90.0,2543931,2826590,2826590,11.8
Black_Friday_2024,Display_Placement,Display_Creative,Shopping.com,2024-10-24,Display,Desktop,Desktop,2363877,63595,2.69,5811,4939,872,4939,872,148108.84,962414.84,6.5,62.66,2.33,25.49,2127489,2363877,90.0,2127489,2363877,2363877,14.6
Black_Friday_2024,Display_Placement,Display_Creative,Shopping.com,2024-10-24,Display,Mobile,Mobile,1188919,28731,2.42,2242,1905,337,1905,337,55508.89,375752.01,6.77,46.69,1.93,24.76,1070027,1188919,90.0,1070027,1188919,1188919,15.0
Cyber_Monday_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-10-24,Display,Desktop,Desktop,3713465,67250,1.81,4911,4174,737,4174,737,137468.73,832118.76,6.05,37.02,2.04,27.99,3342118,3713465,90.0,3342118,3713465,3713465,16.1
Cyber_Monday_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-10-24,Native,Desktop,Desktop,2654480,69964,2.64,5763,4898,865,4898,865,123839.1,1037216.08,8.38,46.65,1.77,21.49,2389032,2654480,90.0,2389032,2654480,2654480,13.6
Cyber_Monday_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-10-24,Video,Mobile,Mobile,1388309,22744,1.64,1441,1224,217,1224,217,52907.15,235461.44,4.45,38.11,2.33,36.72,1249478,1388309,90.0,1249478,1388309,1388309,15.6
Summer_Sale_2024,Native_Placement,Native_Creative,Shopping.com,2024-10-24,Native,Desktop,Desktop,1206711,18599,1.54,1561,1326,235,1326,235,39268.25,250808.7,6.39,32.54,2.11,25.16,1086039,1206711,90.0,1086039,1206711,1206711,8.9
Summer_Sale_2024,Video_Placement,Video_Creative,Shopping.com,2024-10-24,Video,Mobile,Mobile,1326763,23262,1.75,1831,1556,275,1556,275,54117.31,286487.28,5.29,40.79,2.33,29.56,1194086,1326763,90.0,1194086,1326763,1326763,14.0
Summer_Sale_2024,Video_Placement,Video_Creative,TechReview.com,2024-10-24,Video,Desktop,Desktop,1396018,32952,2.36,2880,2448,432,2448,432,61012.42,427166.97,7.0,43.7,1.85,21.18,1256416,1396018,90.0,1256416,1396018,1396018,11.5
Back_To_School_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-10-24,Display,Desktop,Desktop,2243130,54859,2.45,5237,4451,786,4451,786,121193.51,866595.23,7.15,54.03,2.21,23.14,2018817,2243130,90.0,2018817,2243130,2243130,14.7
Back_To_School_2024,Native_Placement,Native_Creative,TechReview.com,2024-10-24,Native,Mobile,Mobile,1561083,40794,2.61,2813,2391,422,2391,422,73811.37,429739.68,5.82,47.28,1.81,26.24,1404974,1561083,90.0,1404974,1561083,1561083,16.1
Back_To_School_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-10-24,Display,Desktop,Desktop,1750011,30975,1.77,2000,1700,300,1700,300,61719.14,294701.75,4.77,35.27,1.99,30.86,1575009,1750011,90.0,1575009,1750011,1750011,9.6
Spring_Launch_2024,Display_Placement,Display_Creative,TechReview.com,2024-10-24,Display,Mobile,Mobile,2814852,72585,2.58,7038,5982,1056,5982,1056,126064.25,1336153.07,10.6,44.79,1.74,17.91,2533366,2814852,90.0,2533366,2814852,2814852,11.1
Spring_Launch_2024,Display_Placement,Display_Creative,TechReview.com,2024-10-24,Display,Desktop,Desktop,2374387,40554,1.71,3929,3339,590,3339,590,101548.47,741034.19,7.3,42.77,2.5,25.85,2136948,2374387,90.0,2136948,2374387,2374387,9.4
Spring_Launch_2024,Native_Placement,Native_Creative,Shopping.com,2024-10-24,Native,Mobile,Mobile,3423871,81409,2.38,4745,4033,712,4033,712,154667.05,852441.29,5.51,45.17,1.9,32.6,3081483,3423871,90.0,3081483,3423871,3423871,14.8
Valentine_Day_2024,Display_Placement,Display_Creative,TechReview.com,2024-10-24,Display,Desktop,Desktop,2686207,60650,2.26,4643,3946,697,3946,697,136749.71,855072.76,6.25,50.91,2.25,29.45,2417586,2686207,90.0,2417586,2686207,2686207,10.0
Valentine_Day_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-10-24,Video,Desktop,Desktop,1838542,36605,1.99,2553,2170,383,2170,383,63885.93,445522.65,6.97,34.75,1.75,25.02,1654687,1838542,90.0,1654687,1838542,1838542,9.5
Valentine_Day_2024,Native_Placement,Native_Creative,TechReview.com,2024-10-24,Native,Mobile,Mobile,1484075,35019,2.36,3399,2889,510,2889,510,66058.01,608963.58,9.22,44.51,1.89,19.43,1335667,1484075,90.0,1335667,1484075,1484075,16.0
New_Year_2024,Native_Placement,Native_Creative,Deals.com,2024-10-24,Native,Desktop,Desktop,2396037,39945,1.67,3236,2750,486,2750,486,79391.62,512666.34,6.46,33.13,1.99,24.53,2156433,2396037,90.0,2156433,2396037,2396037,16.2
New_Year_2024,Display_Placement,Display_Creative,TechReview.com,2024-10-24,Display,Mobile,Mobile,2888835,62997,2.18,3449,2931,518,2931,518,115974.78,550935.33,4.75,40.15,1.84,33.63,2599951,2888835,90.0,2599951,2888835,2888835,12.4
New_Year_2024,Video_Placement,Video_Creative,Shopping.com,2024-10-24,Video,Mobile,Mobile,2195258,34523,1.57,3277,2785,492,2785,492,73739.68,476823.44,6.47,33.59,2.14,22.5,1975732,2195258,90.0,1975732,2195258,2195258,14.0
Holiday_Campaign_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-10-25,Native,Desktop,Desktop,1844792,45971,2.49,3864,3284,580,3284,580,115264.72,625751.26,5.43,62.48,2.51,29.83,1660312,1844792,90.0,1660312,1844792,1844792,9.8
Holiday_Campaign_2024,Video_Placement,Video_Creative,Shopping.com,2024-10-25,Video,Mobile,Mobile,1717607,28077,1.63,2497,2122,375,2122,375,64116.09,485096.38,7.57,37.33,2.28,25.68,1545846,1717607,90.0,1545846,1717607,1717607,11.1
Holiday_Campaign_2024,Display_Placement,Display_Creative,TechReview.com,2024-10-25,Display,Desktop,Desktop,3165878,52641,1.66,4904,4168,736,4168,736,90728.74,905680.81,9.98,28.66,1.72,18.5,2849290,3165878,90.0,2849290,3165878,3165878,11.1
Black_Friday_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-10-25,Display,Mobile,Mobile,1321732,32646,2.47,3030,2575,455,2575,455,75799.63,486218.33,6.41,57.35,2.32,25.02,1189558,1321732,90.0,1189558,1321732,1321732,11.4
Black_Friday_2024,Display_Placement,Display_Creative,Deals.com,2024-10-25,Display,Desktop,Desktop,1758289,46203,2.63,2648,2250,398,2250,398,112675.24,463817.98,4.12,64.08,2.44,42.55,1582460,1758289,90.0,1582460,1758289,1758289,13.2
Black_Friday_2024,Display_Placement,Display_Creative,Shopping.com,2024-10-25,Display,Desktop,Desktop,1717091,41573,2.42,2751,2338,413,2338,413,82048.17,421799.18,5.14,47.78,1.97,29.82,1545381,1717091,90.0,1545381,1717091,1717091,12.2
Cyber_Monday_2024,Native_Placement,Native_Creative,Deals.com,2024-10-25,Native,Desktop,Desktop,1187002,28511,2.4,1713,1456,257,1456,257,68588.99,308723.01,4.5,57.78,2.41,40.04,1068301,1187002,90.0,1068301,1187002,1187002,15.4
Cyber_Monday_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-10-25,Native,Mobile,Mobile,1498370,38868,2.59,3581,3043,538,3043,538,66753.41,699916.74,10.49,44.55,1.72,18.64,1348533,1498370,90.0,1348533,1498370,1498370,11.0
Cyber_Monday_2024,Display_Placement,Display_Creative,Deals.com,2024-10-25,Display,Desktop,Desktop,1869113,39021,2.09,2063,1753,310,1753,310,94593.2,326352.23,3.45,50.61,2.42,45.85,1682201,1869113,90.0,1682201,1869113,1869113,12.7
Summer_Sale_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-10-25,Video,Desktop,Desktop,3084590,79713,2.58,5082,4319,763,4319,763,181937.19,764844.58,4.2,58.98,2.28,35.8,2776131,3084590,90.0,2776131,3084590,3084590,14.0
Summer_Sale_2024,Video_Placement,Video_Creative,TechReview.com,2024-10-25,Video,Mobile,Mobile,1480413,24459,1.65,1412,1200,212,1200,212,52539.67,207375.39,3.95,35.49,2.15,37.21,1332371,1480413,90.0,1332371,1480413,1480413,10.2
Summer_Sale_2024,Video_Placement,Video_Creative,TechReview.com,2024-10-25,Video,Desktop,Desktop,1309843,28492,2.18,1814,1541,273,1541,273,59247.38,310339.06,5.24,45.23,2.08,32.66,1178858,1309843,90.0,1178858,1309843,1309843,14.2
Back_To_School_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-10-25,Display,Desktop,Desktop,1668306,36785,2.2,2518,2140,378,2140,378,69792.58,445352.41,6.38,41.83,1.9,27.72,1501475,1668306,90.0,1501475,1668306,1668306,15.8
Back_To_School_2024,Display_Placement,Display_Creative,TechReview.com,2024-10-25,Display,Desktop,Desktop,3304266,59875,1.81,5550,4717,833,4717,833,137582.64,838189.79,6.09,41.64,2.3,24.79,2973839,3304266,90.0,2973839,3304266,3304266,14.1
Back_To_School_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-10-25,Native,Desktop,Desktop,1283615,28093,2.19,1854,1575,279,1575,279,49179.88,340575.65,6.93,38.31,1.75,26.53,1155253,1283615,90.0,1155253,1283615,1283615,15.0
Spring_Launch_2024,Display_Placement,Display_Creative,Shopping.com,2024-10-25,Display,Mobile,Mobile,1881161,34920,1.86,2508,2131,377,2131,377,82468.27,372289.2,4.51,43.84,2.36,32.88,1693044,1881161,90.0,1693044,1881161,1881161,14.8
Spring_Launch_2024,Native_Placement,Native_Creative,Deals.com,2024-10-25,Native,Desktop,Desktop,1681541,38359,2.28,2118,1800,318,1800,318,73128.53,318082.74,4.35,43.49,1.91,34.53,1513386,1681541,90.0,1513386,1681541,1681541,10.7
Spring_Launch_2024,Native_Placement,Native_Creative,Deals.com,2024-10-25,Native,Desktop,Desktop,2571355,41488,1.61,2708,2301,407,2301,407,87715.53,512018.05,5.84,34.11,2.11,32.39,2314219,2571355,90.0,2314219,2571355,2571355,10.6
Valentine_Day_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-10-25,Native,Desktop,Desktop,2582542,59664,2.31,4948,4205,743,4205,743,143425.43,721651.94,5.03,55.54,2.4,28.99,2324287,2582542,90.0,2324287,2582542,2582542,12.7
Valentine_Day_2024,Native_Placement,Native_Creative,Shopping.com,2024-10-25,Native,Mobile,Mobile,1875654,50786,2.71,2969,2523,446,2523,446,99886.89,440915.34,4.41,53.25,1.97,33.64,1688088,1875654,90.0,1688088,1875654,1875654,15.0
Valentine_Day_2024,Display_Placement,Display_Creative,Deals.com,2024-10-25,Display,Desktop,Desktop,1512440,32945,2.18,1760,1496,264,1496,264,58175.81,310362.38,5.33,38.46,1.77,33.05,1361196,1512440,90.0,1361196,1512440,1512440,16.1
New_Year_2024,Display_Placement,Display_Creative,TechReview.com,2024-10-25,Display,Desktop,Desktop,2498240,64785,2.59,4619,3926,693,3926,693,162453.46,861783.53,5.3,65.03,2.51,35.17,2248416,2498240,90.0,2248416,2498240,2498240,11.3
New_Year_2024,Display_Placement,Display_Creative,Shopping.com,2024-10-25,Display,Desktop,Desktop,1612246,34033,2.11,2798,2378,420,2378,420,84907.07,439479.14,5.18,52.66,2.49,30.35,1451021,1612246,90.0,1451021,1612246,1612246,14.7
New_Year_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-10-25,Video,Desktop,Desktop,1262267,35267,2.79,2064,1754,310,1754,310,80569.44,302158.89,3.75,63.83,2.28,39.04,1136040,1262267,90.0,1136040,1262267,1262267,10.6
Holiday_Campaign_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-10-26,Display,Desktop,Desktop,2315733,48875,2.11,4688,3984,704,3984,704,84885.38,717817.78,8.46,36.66,1.74,18.11,2084159,2315733,90.0,2084159,2315733,2315733,10.3
Holiday_Campaign_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-10-26,Native,Mobile,Mobile,1933251,31321,1.62,3005,2554,451,2554,451,67348.78,558862.78,8.3,34.84,2.15,22.41,1739925,1933251,90.0,1739925,1933251,1933251,14.5
Holiday_Campaign_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-10-26,Video,Desktop,Desktop,3192006,87263,2.73,8124,6905,1219,6905,1219,155967.63,1547608.54,9.92,48.86,1.79,19.2,2872805,3192006,90.0,2872805,3192006,3192006,12.7
Black_Friday_2024,Display_Placement,Display_Creative,TechReview.com,2024-10-26,Display,Desktop,Desktop,2410267,56477,2.34,3678,3126,552,3126,552,117605.82,684616.78,5.82,48.79,2.08,31.98,2169240,2410267,90.0,2169240,2410267,2410267,9.0
Black_Friday_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-10-26,Native,Desktop,Desktop,1860102,52132,2.8,3781,3213,568,3213,568,100864.6,724391.42,7.18,54.23,1.93,26.68,1674091,1860102,90.0,1674091,1860102,1860102,15.6
Black_Friday_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-10-26,Native,Mobile,Mobile,1169268,23601,2.02,2208,1876,332,1876,332,43213.63,384167.47,8.89,36.96,1.83,19.57,1052341,1169268,90.0,1052341,1169268,1169268,11.2
Cyber_Monday_2024,Video_Placement,Video_Creative,TechReview.com,2024-10-26,Video,Desktop,Desktop,1410193,24662,1.75,1956,1662,294,1662,294,41432.33,307836.75,7.43,29.38,1.68,21.18,1269173,1410193,90.0,1269173,1410193,1410193,10.0
Cyber_Monday_2024,Native_Placement,Native_Creative,TechReview.com,2024-10-26,Native,Desktop,Desktop,2179866,58328,2.68,5463,4643,820,4643,820,134984.2,953814.85,7.07,61.92,2.31,24.71,1961879,2179866,90.0,1961879,2179866,2179866,10.5
Cyber_Monday_2024,Display_Placement,Display_Creative,Shopping.com,2024-10-26,Display,Desktop,Desktop,1358936,26486,1.95,2316,1968,348,1968,348,50122.71,449634.87,8.97,36.88,1.89,21.64,1223042,1358936,90.0,1223042,1358936,1358936,14.7
Summer_Sale_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-10-26,Native,Mobile,Mobile,2471596,53043,2.15,4191,3562,629,3562,629,101605.84,734644.47,7.23,41.11,1.92,24.24,2224436,2471596,90.0,2224436,2471596,2471596,16.1
Summer_Sale_2024,Video_Placement,Video_Creative,Deals.com,2024-10-26,Video,Desktop,Desktop,1103976,21216,1.92,1382,1174,208,1174,208,53150.13,209048.39,3.93,48.14,2.51,38.46,993578,1103976,90.0,993578,1103976,1103976,14.8
Summer_Sale_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-10-26,Video,Mobile,Mobile,1490276,39879,2.68,2968,2522,446,2522,446,75112.07,536306.87,7.14,50.4,1.88,25.31,1341248,1490276,90.0,1341248,1490276,1490276,15.1
Back_To_School_2024,Native_Placement,Native_Creative,Shopping.com,2024-10-26,Native,Mobile,Mobile,1916682,47580,2.48,2886,2453,433,2453,433,117408.13,431223.02,3.67,61.26,2.47,40.68,1725013,1916682,90.0,1725013,1916682,1916682,10.4
Back_To_School_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-10-26,Native,Desktop,Desktop,1528652,26623,1.74,1884,1601,283,1601,283,54963.14,322066.13,5.86,35.96,2.06,29.17,1375786,1528652,90.0,1375786,1528652,1528652,9.1
Back_To_School_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-10-26,Display,Desktop,Desktop,962662,25089,2.61,2232,1897,335,1897,335,49104.33,375020.4,7.64,51.01,1.96,22.0,866395,962662,90.0,866395,962662,962662,10.1
Spring_Launch_2024,Native_Placement,Native_Creative,Lifestyle.com,2024-10-26,Native,Desktop,Desktop,1487756,41699,2.8,2735,2324,411,2324,411,97443.38,444360.5,4.56,65.5,2.34,35.63,1338980,1487756,90.0,1338980,1487756,1487756,8.8
Spring_Launch_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-10-26,Display,Desktop,Desktop,2531526,52699,2.08,4565,3880,685,3880,685,121679.98,879892.76,7.23,48.07,2.31,26.65,2278373,2531526,90.0,2278373,2531526,2531526,12.0
Spring_Launch_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-10-26,Native,Desktop,Desktop,1182125,24452,2.07,1610,1368,242,1368,242,54180.43,300635.1,5.55,45.83,2.22,33.65,1063912,1182125,90.0,1063912,1182125,1182125,9.9
Valentine_Day_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-10-26,Video,Mobile,Mobile,3578612,87412,2.44,7657,6508,1149,6508,1149,220194.14,1303264.33,5.92,61.53,2.52,28.76,3220750,3578612,90.0,3220750,3578612,3578612,9.3
Valentine_Day_2024,Display_Placement,Display_Creative,TechReview.com,2024-10-26,Display,Mobile,Mobile,3291153,88512,2.69,5293,4499,794,4499,794,150494.78,801503.15,5.33,45.73,1.7,28.43,2962037,3291153,90.0,2962037,3291153,3291153,11.2
Valentine_Day_2024,Display_Placement,Display_Creative,Lifestyle.com,2024-10-26,Display,Mobile,Mobile,2304180,35559,1.54,3153,2680,473,2680,473,85273.25,586028.15,6.87,37.01,2.4,27.05,2073762,2304180,90.0,2073762,2304180,2304180,9.4
New_Year_2024,Display_Placement,Display_Creative,Deals.com,2024-10-26,Display,Desktop,Desktop,1909678,53454,2.8,3095,2630,465,2630,465,91225.28,585130.21,6.41,47.77,1.71,29.48,1718710,1909678,90.0,1718710,1909678,1909678,13.6
New_Year_2024,Native_Placement,Native_Creative,Deals.com,2024-10-26,Native,Mobile,Mobile,2006342,56439,2.81,4918,4180,738,4180,738,113659.89,819967.8,7.21,56.65,2.01,23.11,1805707,2006342,90.0,1805707,2006342,2006342,9.8
New_Year_2024,Video_Placement,Video_Creative,Deals.com,2024-10-26,Video,Mobile,Mobile,2152708,45808,2.13,2943,2501,442,2501,442,112199.05,427035.0,3.81,52.12,2.45,38.12,1937437,2152708,90.0,1937437,2152708,2152708,13.2
Holiday_Campaign_2024,Display_Placement,Display_Creative,TechReview.com,2024-10-27,Display,Desktop,Desktop,3030850,75964,2.51,6188,5259,929,5259,929,153802.93,1184026.39,7.7,50.75,2.02,24.86,2727765,3030850,90.0,2727765,3030850,3030850,11.2
Holiday_Campaign_2024,Display_Placement,Display_Creative,PremiumNews.com,2024-10-27,Display,Mobile,Mobile,1293021,35728,2.76,2082,1769,313,1769,313,88446.38,383249.7,4.33,68.4,2.48,42.48,1163718,1293021,90.0,1163718,1293021,1293021,13.4
Holiday_Campaign_2024,Video_Placement,Video_Creative,Shopping.com,2024-10-27,Video,Desktop,Desktop,2362291,64576,2.73,3518,2990,528,2990,528,131911.75,644104.74,4.88,55.84,2.04,37.5,2126061,2362291,90.0,2126061,2362291,2362291,14.8
Black_Friday_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-10-27,Native,Desktop,Desktop,2167268,34737,1.6,3078,2616,462,2616,462,70668.59,467301.07,6.61,32.61,2.03,22.96,1950541,2167268,90.0,1950541,2167268,2167268,9.4
Black_Friday_2024,Native_Placement,Native_Creative,PremiumNews.com,2024-10-27,Native,Mobile,Mobile,3055242,70555,2.31,6415,5452,963,5452,963,120403.26,1211086.5,10.06,39.41,1.71,18.77,2749717,3055242,90.0,2749717,3055242,3055242,15.4
Black_Friday_2024,Video_Placement,Video_Creative,Lifestyle.com,2024-10-27,Video,Desktop,Desktop,2103194,34517,1.64,3282,2789,493,2789,493,60077.02,573117.41,9.54,28.56,1.74,18.31,1892874,2103194,90.0,1892874,2103194,2103194,12.4
Cyber_Monday_2024,Display_Placement,Display_Creative,TechReview.com,2024-10-27,Display,Desktop,Desktop,1660995,36599,2.2,2694,2289,405,2289,405,88560.29,521732.2,5.89,53.32,2.42,32.87,1494895,1660995,90.0,1494895,1660995,1660995,12.9
Cyber_Monday_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-10-27,Video,Desktop,Desktop,2695522,71082,2.64,6390,5431,959,5431,959,138487.68,1111140.53,8.02,51.38,1.95,21.67,2425969,2695522,90.0,2425969,2695522,2695522,9.9
Cyber_Monday_2024,Video_Placement,Video_Creative,Deals.com,2024-10-27,Video,Mobile,Mobile,3098565,81828,2.64,4986,4238,748,4238,748,159675.85,834634.7,5.23,51.53,1.95,32.02,2788708,3098565,90.0,2788708,3098565,3098565,15.1
Summer_Sale_2024,Video_Placement,Video_Creative,Deals.com,2024-10-27,Video,Mobile,Mobile,1820232,35645,1.96,2261,1921,340,1921,340,80714.25,382050.8,4.73,44.34,2.26,35.7,1638208,1820232,90.0,1638208,1820232,1820232,13.2
Summer_Sale_2024,Native_Placement,Native_Creative,TechReview.com,2024-10-27,Native,Desktop,Desktop,2512427,57219,2.28,4582,3894,688,3894,688,138784.84,864981.46,6.23,55.24,2.43,30.29,2261184,2512427,90.0,2261184,2512427,2512427,9.9
Summer_Sale_2024,Display_Placement,Display_Creative,Deals.com,2024-10-27,Display,Mobile,Mobile,1791022,37967,2.12,2481,2108,373,2108,373,83913.29,423147.1,5.04,46.85,2.21,33.82,1611919,1791022,90.0,1611919,1791022,1791022,14.6
Back_To_School_2024,Native_Placement,Native_Creative,Deals.com,2024-10-27,Native,Desktop,Desktop,2089093,40518,1.94,2174,1847,327,1847,327,93459.07,415310.79,4.44,44.74,2.31,42.99,1880183,2089093,90.0,1880183,2089093,2089093,13.2
Back_To_School_2024,Video_Placement,Video_Creative,Deals.com,2024-10-27,Video,Desktop,Desktop,1389199,22244,1.6,1672,1421,251,1421,251,47214.51,244927.43,5.19,33.99,2.12,28.24,1250279,1389199,90.0,1250279,1389199,1389199,14.6
Back_To_School_2024,Video_Placement,Video_Creative,Shopping.com,2024-10-27,Video,Desktop,Desktop,2114098,52745,2.49,3725,3166,559,3166,559,132724.5,578576.17,4.36,62.78,2.52,35.63,1902688,2114098,90.0,1902688,2114098,2114098,9.2
Spring_Launch_2024,Native_Placement,Native_Creative,Shopping.com,2024-10-27,Native,Mobile,Mobile,3293970,61329,1.86,4973,4227,746,4227,746,122329.11,880822.84,7.2,37.14,1.99,24.6,2964573,3293970,90.0,2964573,3293970,3293970,13.2
Spring_Launch_2024,Video_Placement,Video_Creative,PremiumNews.com,2024-10-27,Video,Mobile,Mobile,3176420,49690,1.56,4478,3806,672,3806,672,103458.52,765565.57,7.4,32.57,2.08,23.1,2858778,3176420,90.0,2858778,3176420,3176420,11.8
Spring_Launch_2024,Display_Placement,Display_Creative,Deals.com,2024-10-27,Display,Desktop,Desktop,3719443,96633,2.6,6427,5462,965,5462,965,225906.68,1071937.93,4.75,60.74,2.34,35.15,3347498,3719443,90.0,3347498,3719443,3719443,15.3
